Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub-Location,Facility Type,Agency,Latitude,Longitude
72,YOUR FAMILY MEDICAL CLINIC,0,WESTERN,BUSIA,,,,6,PRIV,0.00E+00,0.00E+00
0,,0,,,,,,6,PRIV,0.00E+00,0.00E+00
0,JAMIA MEDICAL CLINIC,0,WESTERN,BUTERE/MUMIAS,MUMIAS,SHIBANGA,LUBINU,6,PRIV,0.00E+00,0.00E+00
73,MARABA CLINIC,4635,WESTERN,BUTERE/MUMIAS,,,,6,PRIV,0.00E+00,0.00E+00
85,NEEMA MEDICAL CLINIC,4638,WESTERN,BUTERE/MUMIAS,,,,6,PRIV,0.00E+00,0.00E+00
87,DR. OPIYO JMO'S CLINIC,0,WESTERN,KAKAMEGA,,,,6,PRIV,0.00E+00,0.00E+00
88,DR. OPIYO JMO'S CLINIC,3740,WESTERN,KAKAMEGA,,,,6,PRIV,0.00E+00,0.00E+00
89,DR. OPIYO JMO'S CLINIC,0,WESTERN,KAKAMEGA,,,,6,PRIV,0.00E+00,0.00E+00
90,DR. OPIYO JMO'S CLINIC,3624,WESTERN,KAKAMEGA,,,,6,PRIV,0.00E+00,0.00E+00
91,DR. OPIYO JMO'S CLINIC,3742,WESTERN,KAKAMEGA,,,,6,PRIV,0.00E+00,0.00E+00
0,KHANJA MEDICAL CLINIC,0,WESTERN,KAKAMEGA,KABRAS,EAST KABRAS,KAKUNGA,6,PRIV,0.00E+00,0.00E+00
0,DAYLIGHT MEDICAL CLINIC,0,WESTERN,LUGARI/MALAVA,LUGARI,LUGARI,MARAKISI,6,PRIV,0.00E+00,0.00E+00
0,IVONA WAYSIDE CLINIC,0,WESTERN,LUGARI/MALAVA,LUGARI,MAUTUMA,MUKUYUNI,6,PRIV,0.00E+00,0.00E+00
0,TROPICAL MEDICAL CLINIC,0,WESTERN,LUGARI/MALAVA,KAKUYUNI,KONGONILUGARI,KONGONILUGARI,6,PRIV,0.00E+00,0.00E+00
18,CENTRAL CLINIC,0,WESTERN,TESO,AMAGORO,AKADETEWAI,KOMIRIAI,6,PRIV,0.641481,34.274248
0,AGMA CLINIC,0,WESTERN,VIHIGA,HAMISI,SHAMAKHOKO,SAVILINGA,6,PRIV,0.00E+00,0.00E+00
57,GISAMBAI MEDICAL CLINIC,3543,WESTERN,VIHIGA,,,,6,PRIV,0.00E+00,0.00E+00
70,MAKUTANO MEDICAL  CLINIC,0,WESTERN,VIHIGA,,,,6,PRIV,0.00E+00,0.00E+00
0,MUMMY'S CLINIC,0,WESTERN,VIHIGA,LUANDA,SOUTH BUNYORE,VIRANYI,6,PRIV,0.00E+00,0.00E+00
0,SALOME MEDICAL CLINIC,0,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,,6,PRIV,0.00E+00,0.00E+00
0,SUNSET CLINIC,0,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,EPSIKALE,6,PRIV,0.00E+00,0.00E+00
81,VICKY MEDICAL CLINIC & MATERNITY,0,CENTRAL,KIAMBU,,,,7,PRIV,0.00E+00,0.00E+00
66,BARAGWI MATERNITY HOME,303,CENTRAL,KIRINYAGA,,,,7,PRIV,0.00E+00,0.00E+00
67,BARICHO MATERNITY HOME,0,CENTRAL,KIRINYAGA,,,,7,MISS,0.00E+00,0.00E+00
71,KUTUS MATERNITY HOME,4715,CENTRAL,KIRINYAGA,,,,7,PRIV,0.00E+00,0.00E+00
98,GIKORE MATERNITY HOME,502,CENTRAL,NYERI,,,,7,PRIV,0.00E+00,0.00E+00
87,THIKA MATERNITY AND NURSING HOME,3918,CENTRAL,THIKA,,,,7,PRIV,0.00E+00,0.00E+00
88,THIKA MATERNITY MISSION HOSPITAL,228,CENTRAL,THIKA,MUNICIPALITY,THIKA MUNICIPALITY,KARIMENI,7,MISS,-1.02422,37.0691
89,TIRITHA MATERNITY,4538,CENTRAL,THIKA,,,,7,PRIV,0.00E+00,0.00E+00
45,BAKARANI MATERNITY AND NURSING HOME,0,COAST,KILIFI,,,,7,PRIV,0.00E+00,0.00E+00
46,KILIFI NURSING HOME,3526,COAST,KILIFI,,,,7,PRIV,0.00E+00,0.00E+00
30,NAJAH NURSING HOME,3525,COAST,LAMU,,,,7,PRIV,0.00E+00,0.00E+00
87,CHAANI MATERNITY AND NURSING,4513,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
96,KIBAIKOI NURSING HOME,682,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
0,KISIMANI MAT HOME,0,COAST,MOMBASA,KISAUNI,BAMBURI,BAMBURI,7,PRIV,0.00E+00,0.00E+00
98,LADY GRIGG MATERNITY,3899,COAST,MOMBASA,,,,7,MOH,0.00E+00,0.00E+00
102,MAINLAND MAT NH,4516,COAST,MOMBASA,,,,7,MISS,0.00E+00,0.00E+00
105,MAUNDI NURSING HOME,2366,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
112,PWANI NURSING HOME,4472,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
114,SAYYIDA NURSING HOME,0,COAST,MOMBASA,,,,7,MISS,0.00E+00,0.00E+00
115,SHALOM MATERNITY & NURSING HOME,0,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
117,THUREIYA NURSING HOME,4509,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
119,UTU BORA NURSING HOME,4524,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
121,WAYSIDE NURSING HOME,4332,COAST,MOMBASA,,,,7,PRIV,0.00E+00,0.00E+00
122,ZABENA NURSING HOME,4527,COAST,MOMBASA,,,,7,MISS,0.00E+00,0.00E+00
123,ZIWA LA NGOMBE,4528,COAST,MOMBASA,,,,7,MISS,0.00E+00,0.00E+00
51,LENMARK NURSING HOME,0,COAST,TAITA TAVETA,,,,7,PRIV,0.00E+00,0.00E+00
52,MEDICARE NURSING HOME,0,COAST,TAITA TAVETA,,,,7,PRIV,0.00E+00,0.00E+00
53,MOUNT VIEW NURSING HOME,0,COAST,TAITA TAVETA,,,,7,PRIV,0.00E+00,0.00E+00
54,REFLOT NURSING HOME,0,COAST,TAITA TAVETA,,,,7,PRIV,0.00E+00,0.00E+00
55,TAITA MATERNITY NURSING HOME,0,COAST,TAITA TAVETA,,,,7,PRIV,0.00E+00,0.00E+00
89,MIKINDURI MATERNITY HOME,3623,EASTERN,CENTRAL MERU,,,,7,PRIV,0.00E+00,0.00E+00
98,DR. ONYANGO'S NURSING HOME,3889,EASTERN,MACHAKOS,,,,7,PRIV,0.00E+00,0.00E+00
99,MACHAKOS NURSING HOME,1043,EASTERN,MACHAKOS,,,,7,PRIV,0.00E+00,0.00E+00
101,NEW NGEI ROAD NURSING HOME,0,EASTERN,MACHAKOS,,,,7,PRIV,0.00E+00,0.00E+00
210,ALICE NURSING HOME,3336,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
220,DIAMOND NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
221,DIANI MEDICAL CLINIC & MATERNITY HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
223,EDIANNA NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
231,GENESIS MATERNITY HOME,2624,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
233,IDEAL NURSING HOME,20,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
234,INDER NURSING HOME,3345,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
236,JAMMI MEDICAL CENTRE & MATERNITY,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
238,KASARANI MATERNITY HOME,179,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
240,KILIMANJARO NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
241,KOMAROCK NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
242,LANGATA MAT. UNIT,168,NAIROBI,NAIROBI,,,,7,LA,0.00E+00,0.00E+00
243,LIANA'S HEALTH CLINIC & MATERNITY,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
245,MADINA NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
250,MARURA KARIOBANGI NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
254,MOTHER & CHILD NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
266,NGARA NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
267,NGONG HILLS HOSPITAL AND NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
268,NYINA WA MUMBI MATERNITY HOME,171,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
276,ROMAN CATHOLIC MATERNITY CENTRE,0,NAIROBI,NAIROBI,,,,7,MISS,0.00E+00,0.00E+00
277,SAMAR MEDICAL CLINIC &MATERNITY HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
278,SAYUN NURSING HOME,3340,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
279,SOUTH 'B' NURSING HOME,3916,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
282,ST. CATHERINE'S MATERNITY,3357,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
283,ST. FLORENCE MEDICAL AND MATERNITY,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
284,ST. JUDES MEDICAL CLINIC/MATERNITY,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
287,THREE STARS NURSING HOME,2694,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
289,UMOJA NURSING HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
291,ZAYUNI NURSING AND MATERNITY HOME,0,NAIROBI,NAIROBI,,,,7,PRIV,0.00E+00,0.00E+00
37,INSTITUTE OF RURAL DEV NURSING HOME,3649,NYANZA,HOMA BAY,,,,7,PRIV,0.00E+00,0.00E+00
41,RINYA NURSING HOME,0,NYANZA,HOMA BAY,,,,7,PRIV,0.00E+00,0.00E+00
49,ALFA NURSING HOME,0,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
52,DARAJA MBILI NURSING AND MATERNITY HOME,3474,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
53,DUNGA NURSING AND MATERNITY HOME,3476,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
59,MATERNICARE HOSPITAL,3477,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
60,MILAKI NURSING HOME,0,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
0,MILIMANI M&N HOME,0,NYANZA,KISUMU,WINAM,TOWNSHIP,,7,PRIV,0.00E+00,0.00E+00
61,NEW DARAJA MBILI NURSING HOME,0,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
64,NYAWITA MATERNITY AND NURSING HOME,1333,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
65,RACHAR NURSING HOME,3910,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
66,REHEMA NURSING HOME,0,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
67,RIAT MATERNITY AND NURSING HOME,3478,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
68,STAR NURSING HOME,4675,NYANZA,KISUMU,,,,7,PRIV,0.00E+00,0.00E+00
68,MAPA NURSING & MAT HOME,2146,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
70,MEDICARE NURSING HOME,3942,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
74,OJILE NURSING HOME,0,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
80,SALLY MATERNITY AND NURSING HOME,3878,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
82,SIR WILFRA-ONAKO NURSING AND MATERNITY HOME,0,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
84,ST. JANE MATERNITY HOME,0,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
85,ST. JOSEPH'S MATERNITY AND NURSING HOME,0,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
86,ST. ROBERTS ' SILVER NURSING HOME,3935,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
87,SUNA NURSING AND MATERNITY HOME,3328,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
88,THERESA WAHOME NURSING AND MATERNITY HOME,3730,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
89,WALOM HOSPITAL,0,NYANZA,MIGORI,,,,7,PRIV,0.00E+00,0.00E+00
43,KAPASSY NURSING HOME,4765,NYANZA,RACHUONYO,,,,7,PRIV,0.00E+00,0.00E+00
0,OKITA NURSING HOME,0,NYANZA,RACHUONYO,KABONDO,KAWOUR,KOWIDI,7,PRIV,0.00E+00,0.00E+00
48,RACHUONYO NURSING HOME,3654,NYANZA,RACHUONYO,,,,7,PRIV,0.00E+00,0.00E+00
45,MT. SINAI NURSING AND  MATERNITY HOME,2391,NYANZA,SIAYA,,,,7,PRIV,0.00E+00,0.00E+00
48,PAULA NURSING HOME,4249,NYANZA,SIAYA,,,,7,PRIV,0.00E+00,0.00E+00
49,RUMO NURSING HOME,1382,NYANZA,SIAYA,,,,7,PRIV,0.00E+00,0.00E+00
50,SANTA BIRGITA NURSING HOME,3915,NYANZA,SIAYA,,,,7,PRIV,0.00E+00,0.00E+00
0,RUSINGA NURSING HOME,0,NYANZA,SUBA,MBITA,RUSINGA EAST,WAWARE,7,PRIV,0.00E+00,0.00E+00
0,MARIE STOPES CLINIC,0,RIFT VALLEY,KERICHO,CHILCHILA,LONDIANI,LONDIANI,7,NGO,0.00E+00,0.00E+00
58,LAIKIPIA NURSING HOME,3268,RIFT VALLEY,LAIKIPIA,,,,7,PRIV,0.00E+00,0.00E+00
132,GOOD SAMARITAN NURSING HOME,3512,RIFT VALLEY,NAKURU,,,,7,PRIV,0.00E+00,0.00E+00
89,ELDORET NURSING HOME,1924,RIFT VALLEY,UASIN GISHU,,,,7,PRIV,0.00E+00,0.00E+00
0,MARIE STOPES CLINIC,0,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,7,NGO,0.00E+00,0.00E+00
66,MOI'S BRIDGE NURSING HOME,0,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGEUGISHU,7,NGO,0.887443,35.116301
91,WEST MATERNITY HOME,3612,RIFT VALLEY,UASIN GISHU,,,,7,PRIV,0.00E+00,0.00E+00
66,DR MARUMBU PETER'S CLINIC,0,WESTERN,BUNGOMA,,,,7,PRIV,0.00E+00,0.00E+00
67,DR WANANGWE FLORENCE'S CLINIC,0,WESTERN,BUNGOMA,,,,7,PRIV,0.00E+00,0.00E+00
69,LADY IRENE M&NH,2477,WESTERN,BUNGOMA,,,,7,PRIV,0.00E+00,0.00E+00
72,MALABA MEDICAL CLINIC,0,WESTERN,BUNGOMA,BUMULA,NAPARA,BITOBO,7,PRIV,0.61,34.39
73,MUMIAS MATERNITY  NURSING HOME,0,WESTERN,BUNGOMA,BUMULA,KABULA,WATOYA,7,PRIV,0.46,34.51
74,MUMIAS ROAD NURSING HOME,4669,WESTERN,BUNGOMA,KANDUYI,MUSIKOMA,NAMASANDA,7,PRIV,0.52,34.54
75,ST. DAMIANO NURSING HOME,0,WESTERN,BUNGOMA,KANDUYI,TOWNSHIP,KHALABABUNGOMA,7,PRIV,0.55033,34.557688
76,WEBUYE NURSING HOME,2242,WESTERN,BUNGOMA,WEBUYE,WEBUYE,TOWNSHIPWEBUYE,7,PRIV,0.599862,34.779829
35,BUMALA MATERNITY HOME,0,WESTERN,BUSIA,BUTULA,BUMALA,BUMALA 'A',7,PRIV,0.302295,34.204828
36,COUNTRY NURSING HOME,2484,WESTERN,BUSIA,BUTULA,ELUGULU,BULWANI,7,PRIV,0.38,34.3
38,NAMBALE COMMUNITY AND NURSING HOME,2483,WESTERN,BUSIA,NAMBALE,NAMBALE T/SHIP,SIEKUNYA,7,PRIV,0.447345,34.251465
39,NEW BUSIA MNH,2482,WESTERN,BUSIA,TOWNSHIP,TOWNSHIP,MJINI CENTRAL,7,PRIV,0.45521,34.10136
40,TANAKA'S MATERNITY & NURSING HOME,0,WESTERN,BUSIA,TOWNSHIP,TOWNSHIP,MJINI CENTRAL,7,PRIV,0.45547,34.12395
41,VICTORIA MNH,0,WESTERN,BUSIA,BUDALANGI,KHAJULA,MABINJU/MABUSI,7,PRIV,0.066948,33.992107
48,INAYA MATERNITY & NURSING HOME,2276,WESTERN,BUTERE/MUMIAS,BUTERE,NORTH MARAMA,INAYA,7,PRIV,0.23,34.58
49,LUMINO MATERNITY AND NURSING HOME,4214,WESTERN,BUTERE/MUMIAS,MUMIAS,NABONGO,TOWNSHIP,7,PRIV,0.32893,34.487221
50,MARAMA SHIANDA MATERNITY HOME,6116,WESTERN,BUTERE/MUMIAS,BUTERE,CENTRAL MARAMA,MUTOMA,7,PRIV,0.247105,34.508
52,MUMIAS M&N HOME,3738,WESTERN,BUTERE/MUMIAS,MUMIAS,NABONGO,TOWNSHIP,7,PRIV,0.346343,34.490306
64,CENTRAL M&NH,3735,WESTERN,KAKAMEGA,SHINYALU,KHAYEGA,SHITOCHI,7,PRIV,0.203602,34.773043
65,EAST WANGA NURSING HOME,0,WESTERN,KAKAMEGA,KABRAS,KABRAS EAST,MUSINGU,7,PRIV,0.442693,34.852345
66,EMUKABA MNH,3205,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,7,PRIV,0.291132,34.755453
67,ESHISIRU M N H,2404,WESTERN,KAKAMEGA,LURAMBI,BUTSOTSO SOUTH,ESHIBULI,7,PRIV,0.27976,34.675534
69,GLORY NURSING HOME,3113,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,7,PRIV,0.282238,34.747519
70,HIGHWAY NURSING HOME,2355,WESTERN,KAKAMEGA,MUNICIPALITY,BUKHUNGU,MAHIAKALO,7,PRIV,0.282265,34.754503
71,KAKAMEGA HIGHWAY NURSING HOME,0,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,7,PRIV,0.285934,34.753168
72,LADY THARAU NURSING HOME,3901,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,7,PRIV,0.289968,34.748275
74,LURAMBI MEDICAL CENTRE,0,WESTERN,KAKAMEGA,KABRAS,KABRAS SOUTH,SHAMBERERE,7,PRIV,0.376711,34.851996
75,MARABA MATERNITY AND NURSING HOME,3115,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,SICHILAYI,7,PRIV,0.292264,34.746644
77,MATUNDA MATERNITY HOME,0,WESTERN,KAKAMEGA,IKOLOMANI,SHISERE,SHISESO,7,PRIV,0.222113,34.712345
78,MUKABA NURSING HOME,4226,WESTERN,KAKAMEGA,LURAMBI,SHIKOTI,INDANGALASIAKK,7,PRIV,0.35,34.77
79,NALA NURSING HOME,3736,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,7,PRIV,0.281653,34.749134
80,SHIKOTI NURSING HOME ANNEXE,0,WESTERN,KAKAMEGA,LURAMBI,SHIKOTI,MURUMBA,7,PRIV,0.317729,34.737702
81,ST.PAULINES MNH,3737,WESTERN,KAKAMEGA,SHINYALU,SHIBUYE,SHING'ONDO,7,PRIV,0.228256,34.813641
14,MOTRACO NURSING HOME,0,WESTERN,LUGARI/MALAVA,LIKUYANI,SINOKO,MWIBA,7,PRIV,0.899187,35.0468
17,AMAGORO NURSING HOME,0,WESTERN,TESO,AMAGORO,AMAGORO,AMAGORO,7,PRIV,0.632085,34.331113
41,ALPHA NURSING HOME,0,WESTERN,VIHIGA,TIRIKI EAST,SHAVIRINGA,JEPTULU,7,PRIV,0.118972,34.845505
42,LUNDU NURSING HOME,3267,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,EMANDA,7,PRIV,0.049154,34.726871
0,KILOME NURSING HOME SIMBA BRANCH,0,RIFT VALLEY,KAJIADO,,,,7,PRIV,-2.1529,37.58659
0,KILOME NURSING HOME SIMBA BRANCH,0,RIFT VALLEY,KAJIADO,,,,7,PRIV,-2.1529,37.58659
77,BETHANY CRIPPLED CHILDREN'S CENTRE OF KENYA AIC,0,CENTRAL,KIAMBU,LARI,GITITHIA,GITITHIA,8,PRIV,-1.039394,36.595304
58,WAIGANJO MEDICAL AND ENT CLINIC,0,CENTRAL,MURANGA,KIHARU,TOWNSHIP,KARURIMURANGA,8,PRIV,-0.71809,37.15627
97,F.P.A.K CLINIC NYERI,3172,CENTRAL,NYERI,MUNICIPALITY,MUKARO,MAJENGONYERI,8,NGO,-0.42512,36.96195
60,TUMBE TB AND LEPROSY HOSP,608,COAST,KWALE,MSAMBWENI,MSAMBWENI,VINGUJINI,8,MOH,-4.46664,39.4709
90,COAST IMAGING CLINIC LTD,0,COAST,MOMBASA,KISAUNI,KONGOWEA,KONGOWEA,8,PRIV,-4.04,39.68
93,F.P.A.K.  CLINIC,3171,COAST,MOMBASA,ISLAND,GANJONI,KIZINGOMOMBASA,8,NGO,-4.065552,39.678725
101,LIKONI SCHOOL FOR THE BLIND DISP,4534,COAST,MOMBASA,LIKONI,LIKONI,BOFUMOMBASA,8,MISS,-4.08,39.65
110,PORT REITZ POLIO CLINIC,0,COAST,MOMBASA,CHANGAMWE,PORT REITZ,PORT REITZ,8,PRIV,-4.025135,39.601296
49,FAMILY PLANNING CLINICTAVETA,2895,COAST,TAITA TAVETA,TAVETA,BOMANI,MJINITAVETA,8,PRIV,-3.389647,37.657043
50,FPAK CLINIC TAVETA,2893,COAST,TAITA TAVETA,TAVETA,BOMANI,MJINITAVETA,8,NGO,-3.392756,37.671715
83,E.N.T. CLINIC,3692,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,TOWNSHIPMERU C,8,PRIV,0.054229,37.648391
84,FPAK CLINIC IMENTI,2526,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,TOWNSHIPMERU C,8,NGO,0.052516,37.655
85,FPAK CLINIC MERU,2797,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,IGOKI,GACHANKA,8,NGO,0.037086,37.6651
33,AIC EYE DISP,0,EASTERN,ISIOLO,CENTRAL,CENTRAL,BULLA PESA,8,MISS,0.338276,37.570179
89,MAKINDU SPECIALIST EYE HOSPITAL,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,KIU,8,PRIV,-2.28578,37.8143
39,MUGUNA/MIKINDURI NUTRITIONAL CENTRE,1141,EASTERN,NORTH MERU,TIGANIA CENTRAL,MIKINDURI WEST,ANJUKI,8,MISS,0.126174,37.834147
28,TB CLINIC,0,N. EASTERN,WAJIR,GRIFTU,KUKALA,KUKALA,8,PRIV,1.691497,40.020458
29,WAJIR CATHOLIC ORTH REH CENTRE,1228,N. EASTERN,WAJIR,CENTRAL,TOWNSHIP,TOWNSHIPWAJIR,8,MISS,1.74671,40.059406
215,CHEST CLINIC,9,NAIROBI,NAIROBI,CENTRAL,STAREHE,CITY SQUARE,8,MOH,-1.28894,36.82251
225,FPAK CLINIC EASTLEIGH,2617,NAIROBI,NAIROBI,PUMWANI,EASTLEIGH SOUTH,EASTLEIGH SOUTH,8,NGO,-1.28415,36.85123
226,FPAK CLINIC PHOENIX,2676,NAIROBI,NAIROBI,PUMWANI,EASTLEIGH SOUTH,EASTLEIGH SOUTH,8,NGO,-1.28112,36.85001
264,NATIONAL SPINAL INJURY HOSP.,163,NAIROBI,NAIROBI,WESTLANDS,KILIMANI,KILIMANINAIROBI,8,MOH,-1.28872,36.7833
280,SPECIAL TREATMENT STAFF CLINIC,52,NAIROBI,NAIROBI,CENTRAL,STAREHE,CITY CENTRE,8,LA,-1.28001,36.82299
286,THE NAIROBI HOSPICE,0,NAIROBI,NAIROBI,DAGORETTI,KENYATTA/GOLF COURSE,KENYATTA,8,MOH,-1.30121,36.80512
36,HOMA BAY NUTRITION & REHAB CLINIC,2527,NYANZA,HOMA BAY,ASEGO,HOMA BAY TOWN,TOWNHOMABAY,8,MISS,-0.528492,34.459601
37,FPAK KISII CLINIC,3022,NYANZA,KISII CENTRAL,TOWNSHIP,TOWNSHIP,TOWNSHIPKISII,8,NGO,-0.66931,34.77107
73,FPAK CLINIC KERICHO,2665,RIFT VALLEY,KERICHO,AINAMOI,TOWNSHIP,TOWNSHIPKERICHO,8,NGO,-0.36461,35.285876
130,FPAK NAKURU CLINIC STATIC,2772,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,8,NGO,-0.28486,36.07614
135,MARIE STOPES CLINIC,4607,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,8,NGO,-0.28261,36.07299
63,FPAK CLINIC SABOTI,2843,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,NABISWA,8,NGO,0.899,34.912
73,REHABILITATION CENTRE  FAMILY LIFE,0,RIFT VALLEY,WEST POKOT,KAPENGURIA,KAPENGURIA,KAMATIRA,8,MOH,1.26321,35.1322
37,FPAK CLINIC BUSIA,2950,WESTERN,BUSIA,TOWNSHIP,TOWNSHIP,MJINI CENTRAL,8,NGO,0.446296,34.117142
68,FPAK CLINIC KAKAMEGA,3170,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,8,NGO,0.282512,34.751059
76,MARIE STOPES CLINIC,3741,WESTERN,KAKAMEGA,MUNICIPALITY,SHIEYWE,TOWNSHIPKAKAMEGA,8,NGO,0.290182,34.752693
16,ALUPE LEPROSY HOSPITAL,2263,WESTERN,TESO,CHAKOL,ANGOROM,ALUPE,8,MOH,0.48561,34.1218
43,MARIE STOPES CLINIC,0,WESTERN,VIHIGA,VIHIGA,WAMULUMA,MBIHI,8,NGO,0.085026,34.72192
44,SABATIA EYE HOSPITAL,0,WESTERN,VIHIGA,SABATIA,WODANGA,VOKOLI,8,PRIV,0.12072,34.78693
71,APPROVED SCHOOL DISP KIRIGITI,1762,CENTRAL,KIAMBU,KIAMBAA,KIAMBAA S/AREA,TOWNSHIPKIAMBAA,9,OTHER MIN,-1.171293,36.836046
72,BATA SHOE DISP,191,CENTRAL,KIAMBU,LIMURU,LIMURU,LIMURU TOWN,9,PRIV,-1.103604,36.644144
73,G.K PRISON DISPKIAMBU,201,CENTRAL,KIAMBU,KIAMBAA,WAGUTHU,NGEGU,9,OTHER MIN,-1.175676,36.824324
74,K.A.R.I DISP,0,CENTRAL,KIAMBU,KIKUYU,KIKUYU,KARI,9,OTHER MIN,-1.220721,36.635135
75,KIRIGITI JUVENILE DISP,4370,CENTRAL,KIAMBU,KIAMBAA,KIAMBAA S/AREA,KIAMUMBI,9,OTHER MIN,-1.1793,36.872256
76,LIMURU TEA DISP,3386,CENTRAL,KIAMBU,LIMURU,KARAMBAINI,MABROUKE,9,PRIV,-1.103604,36.66667
