Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub-Location,Facility Type,Agency,Latitude,Longitude
14,KINA DISP,1119,EASTERN,NORTH MERU,NDOLELI,KAWIRU,BAIBARIU,4,MOH,0.290141,38.129882
7,KATHAGACHINI  DISP,759,EASTERN,THARAKA,NORTH THARAKA,KATHANGACHINI,KATHANGACHINI,4,MOH,-0.12,38.13
23,MWAKITAU DISP,719,COAST,TAITA TAVETA,MWATATE,MWAKITAU,MWAKITAU,4,MOH,-3.40801,38.136189
41,WAITA DISP,916,EASTERN,MWINGI,CENTRAL,WAITA,WAITA,4,MOH,-0.783305,38.1379
5,INYUU DISP,878,EASTERN,KITUI,CHULUNI,NZAMBANI,NGUNGICHULUNI,4,MOH,-1.43073,38.15
3,ENZIU DISP,875,EASTERN,MWINGI,CENTRAL,MWINGI,ENZIU,4,MOH,-0.91254,38.16231
18,KYUSO SUB-DISTRICT HOSP,4204,EASTERN,MWINGI,KYUSO,KIMANGAO,KIMANGAO,1,MOH,-0.53231,38.16232
57,MTITO ANDEI HEALTH CENTRE,1001,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,3,MOH,-2.671688,38.16549
33,KITHYULULU DISP,4323,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,4,MOH,-2.39693,38.17197
17,KULA MAWE DISP,860,EASTERN,ISIOLO,KINNA,KULAMAWE,KULAMAWE,4,MOH,0.580342,38.176
13,KINNA H C,858,EASTERN,ISIOLO,KINNA,KINNA,KINNA,3,MOH,0.372175,38.1796
2,IKUTHA HEALTH CENTRE,918,EASTERN,KITUI,IKUTHA,IKUTHA,NDILI,3,MOH,-2.07467,38.1845
16,KYUSO G. K. PRISON DISP,0,EASTERN,MWINGI,KYUSO,KYUSO,GAI,4,MOH,-0.592321,38.192324
19,USUENI DISP,4128,EASTERN,THARAKA,NORTH THARAKA,KATHANGACHINI,KATHANGACHINI,4,MOH,-0.13,38.2
37,TSEIKURU HEALTH CENTRE,928,EASTERN,MWINGI,TSEIKURU,TSEIKURU,NZIITU,3,MOH,-0.319403,38.2011
39,MUTITO HEALTH CENTRE,924,EASTERN,KITUI,MUTITU,MUTITU,KITOOMUTITU,3,MOH,-1.23648,38.2011
41,MUTOMO DISP,4140,EASTERN,KITUI,MUTOMO,MUTOMO,KANDAE,4,MOH,-1.85134,38.2011
22,MUI DISP,895,EASTERN,MWINGI,NUU,MUI,NGILUNIMWINGI,4,MOH,-1.11892,38.2066
35,THITHA DISP,4582,EASTERN,MWINGI,CENTRAL,ENDUI,KATITIKA,4,MOH,-0.832594,38.2121
21,MIVUKONI DISP,894,EASTERN,MWINGI,KYUSO,MIVUKONI,KATUKA,4,MOH,-0.407504,38.2154
40,USUENI DISP,914,EASTERN,MWINGI,TSEIKURU,MUSAVANI,USUENI,4,MOH,-0.137693,38.2176
22,KISAYANI DISP,3087,EASTERN,KITUI,MUTOMO,KIBWEA,KIBWEA,4,MOH,-1.71245,38.2212
18,MNENGWA  DISP,4008,COAST,TAITA TAVETA,MWATATE,MWAKITAU,GODOMATAVETA,4,MOH,-3.4314,38.2421
11,KITISE DISP,3093,EASTERN,MWINGI,NUU,KALITINI,KITISEMWINGI,4,MOH,-1.02311,38.243
1,ATHI KAMUYUNI DISP,0,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,4,MOH,-2.50334,38.2614
11,KASALA DISP,881,EASTERN,KITUI,IKUTHA,KASAALA,UYINI,4,MOH,-2.14356,38.2701
14,KOYA DISP,3376,EASTERN,MARSABIT,LAISAMIS,LAISAMIS,KOYA,4,MOH,1.59324,38.2785
25,MWANDA DISP,721,COAST,TAITA TAVETA,WUNDANYI,MWANDA,KISHAMBAWUNDANYI,4,MOH,-3.40195,38.285809
69,NGILUNI DISP,0,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,4,MOH,-2.66435,38.29079
21,MRUGUA DISP,717,COAST,TAITA TAVETA,MWATATE,BURA,MURUGUA,4,MOH,-3.43486,38.290909
6,KALIKU DISP,3094,EASTERN,KITUI,MUTITU,KALIKU,KAVUTEI,4,MOH,-1.30871,38.2979
0,NYAANI DISP,4682,EASTERN,MWINGI,NUU,MUITANGOMBE,MUANGENI,4,MOH,-1.149878,38.302053
27,NGUNI HEALTH CENTRE,925,EASTERN,MWINGI,NGUNI,NGUNI,MWASUMA,3,MOH,-0.80286,38.309
45,MWITIKA DISP,904,EASTERN,KITUI,MWITIKA,MWITIKA,KIKUU,4,MOH,-1.47205,38.309
16,MGANGE DISP,715,COAST,TAITA TAVETA,WUNDANYI,MGANGE,MGANGE NYIKA,4,MOH,-3.40141,38.313862
18,KAUMU DISP,885,EASTERN,KITUI,MWITIKA,MWITIKA,KIKUU,4,MOH,-1.52539,38.3145
1,BURA DISP,704,COAST,TAITA TAVETA,MWATATE,BURA,NYOLO,4,MOH,-3.50013,38.315701
9,KISHUSHE DISP,711,COAST,TAITA TAVETA,WUNDANYI,KISHUSHE,KISHUSHE,4,MOH,-3.2783,38.323799
16,KATYETHOKA DISP,883,EASTERN,KITUI,MUTOMO,MATHIMA,KIVYUNI,4,MOH,-1.83467,38.3268
48,VOO DISP,915,EASTERN,KITUI,MUTOMO,VOO,KASASI,4,MOH,-1.66579,38.329
19,MASYUNGWA DISP,4580,EASTERN,MWINGI,TSEIKURU,MUSYUNGWA,KATHIANIMWINGI,4,MOH,-0.379401,38.3313
3,BILIKO DISP,4302,EASTERN,ISIOLO,MERTI,BISAN BILIKU,BISAN BILIKU,4,MOH,0.912321,38.332323
30,SAGAIGU DISP,2881,COAST,TAITA TAVETA,MWATATE,BURA,SAGHAIGU,4,MOH,-3.43297,38.3335
37,WESU DISTRICT HOSPITAL,741,COAST,TAITA TAVETA,WUNDANYI,WUNDANYI,WUNDANYI,1,MOH,-3.40885,38.342159
7,KASIGAU HEALTH CENTRE,732,COAST,TAITA TAVETA,WUNDANYI,WERUGHA,MLONDO,3,MOH,-3.3842,38.3438
31,TURBI DISP,3380,EASTERN,MARSABIT,MAIKONA,TURBI,TURBI,4,MOH,2.997043,38.355247
38,WUNDANYI HEALTH CENTRE,738,COAST,TAITA TAVETA,WUNDANYI,WUNDANYI,WUNDANYI,3,MOH,-3.41828,38.359781
29,NUU HEALTH CENTRE,926,EASTERN,MWINGI,NUU,NUU,NGAANIMWINGI,3,MOH,-1.06937,38.3641
10,KANZIKO DISP,880,EASTERN,KITUI,IKUTHA,KANZIKU,KEUTUNDA,4,MOH,-1.99356,38.3657
26,MWATATE HEALTH CENTRE,735,COAST,TAITA TAVETA,MWATATE,MWACHABO,MWACHABO,3,MOH,-3.50728,38.368629
20,MPINZINYI HEALTH CENTRE,734,COAST,TAITA TAVETA,MWATATE,KISHAMBA,KAYA/ILOLE,3,MOH,-3.45746,38.37886
29,NYACHE HEALTH CENTRE,736,COAST,TAITA TAVETA,WUNDANYI,WUMINGU,NYACHE,3,MOH,-3.33836,38.380901
15,MBALE HEALTH CENTRE,733,COAST,TAITA TAVETA,WUNDANYI,MBALE,MBALE CENTRAL,3,MOH,-3.3793,38.383011
22,MSAU DISP,718,COAST,TAITA TAVETA,TAUSA,RONGE,MSAU/RAHAI,4,MOH,-3.4139,38.408401
37,MUTHA DISP,899,EASTERN,KITUI,MUTOMO,MUTHA,NGAANIKITUI,4,MOH,-1.78689,38.4201
25,NGOMENI DISP,905,EASTERN,MWINGI,NGOMENI,NGOMENI,IKIME,4,MOH,-0.643176,38.4302
24,MWAMBIRWA DISP,720,COAST,TAITA TAVETA,MWAMBIRWA,RONGE JUU,KISHAU/KIWETO,4,MOH,-3.35282,38.431301
5,GHAZI DISP,708,COAST,TAITA TAVETA,TAUSA,NGOLIA,GHAZI,4,MOH,-3.28928,38.446301
4,BUSSELA DISP - BULESA,848,EASTERN,ISIOLO,MERTI,BULESA,BULESA,4,MOH,1.010123,38.462321
32,SHELEMBA DISP,725,COAST,TAITA TAVETA,TAUSA,RONGE,RONG'E NYIKA,4,MOH,-3.43161,38.46846
13,MANYANI DISP,3313,COAST,TAITA TAVETA,TSAVO N. PARK,TSAVO N. PARK,TSAVO N. PARK,4,MOH,-3.089864,38.477242
27,NDOME DISP,723,COAST,TAITA TAVETA,TAUSA,NGOLIA,NDOME,4,MOH,-3.297,38.477959
12,KITUI ROAD N.Y.S. DISP,0,EASTERN,MWINGI,NGUNI,UKASI,UKASI,4,MOH,-0.782321,38.48241
41,MANYANI PRISON DISP,713,COAST,TAITA TAVETA,TSAVO N. PARK,TSAVO N. PARK,TSAVO N. PARK,9,MOH,-3.095698,38.495506
33,TAUSA DISP,3923,COAST,TAITA TAVETA,TAUSA,MBOLOLO,TAUSA,4,MOH,-3.34175,38.50169
42,WINGEMI DSIPENSARY,4195,EASTERN,MWINGI,NUU,WINGEMI,MALAWA,4,MOH,-1.05285,38.5073
6,ELDERA DISP,849,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA,GARBA TULLA SOUTH,4,MOH,0.526912,38.517536
19,MALKA DAKA DISP,862,EASTERN,ISIOLO,GARBA TULLA,MALKA DAKA,MALKADAKA,4,MOH,0.859105,38.5217
39,UKASI DISP,3098,EASTERN,MWINGI,NGUNI,UKASI,UKASI,4,MOH,-0.808366,38.5293
35,NDOVU DISP,727,COAST,TAITA TAVETA,VOI,VOI,MWANGEA,4,MOH,-3.394956,38.551224
19,MOI VOI DISTRICT HOSPITAL,739,COAST,TAITA TAVETA,VOI,VOI,KALOLENITAVETA,1,MOH,-3.39091,38.56205
10,URAN DISP,1063,EASTERN,MOYALE,URAN,GOLOLE,KAR BURURI,4,MOH,3.610375,38.563988
7,GAFARSA DISP,852,EASTERN,ISIOLO,GARBA TULLA,GAFARSA,GAFARSA,4,MOH,0.832321,38.572132
6,GOLOLE DISP,3379,EASTERN,MOYALE,URAN,GOLOLE,GOLOLE,4,MOH,3.572321,38.57231
31,SAGALA HEALTH CENTRE,737,COAST,TAITA TAVETA,VOI,SAGALLA,TERI,3,MOH,-3.49354,38.582191
6,KAJIRE DISP,2883,COAST,TAITA TAVETA,VOI,SAGALLA,KISHAMBAVOI,4,MOH,-3.51759,38.60778
36,WERUGHA DISP,729,COAST,TAITA TAVETA,VOI,KASIGAU,RUKANGATAVETA,4,MOH,-3.81356,38.639858
22,MERTI HEALTH CENTRE,872,EASTERN,ISIOLO,MERTI,MERTI,MERTI SOUTH,3,MOH,1.06354,38.6421
0,BUGUTA DISP,0,COAST,TAITA TAVETA,VOI,KASIGAU,BUGUTA,4,MOH,-3.67546,38.654357
12,MAKWASINJI DISP,4655,COAST,TAITA TAVETA,VOI,KASIGAU,MAKWASINYI,4,MOH,-3.81333,38.681469
0,IRESA-BORU DISP,0,EASTERN,ISIOLO,SERICHO,ERESA BORU,IRESA BORU,4,MOH,0.979586,38.731175
16,KORBESA DISP,859,EASTERN,ISIOLO,MERTI,KORBESA,MATA ARBAISIOLO,4,MOH,1.19208,38.7662
2,BENANE DISP,1189,N. EASTERN,GARISSA,BENANE,TOKOJO,TOKOJO,4,MOH,0.42712,38.831
4,DAMBALA FACHANA DISP,1049,EASTERN,MOYALE,OBBU,DAMBALA FACHANA,DAMBALA FACHANA,4,MOH,3.42123,38.83231
2,BORI DISP,3378,EASTERN,MOYALE,CENTRAL,BORI,BORI,4,MOH,3.44123,39.00012
1,ASAKO DISP,1188,COAST,TANA RIVER,BANGALE,MBALAMBALA,ASAKO,4,MOH,-0.151968,39.014671
3,BANGALE DISP,743,COAST,TANA RIVER,BANGALE,BANGALE,BANGALE,4,MOH,-0.72541,39.016659
58,WALDENA DISP,787,COAST,TANA RIVER,GALORE,WALDENA,WALDENA,4,MOH,-1.61078,39.02536
7,MOYALE DISTRICT HOSPITAL,1069,EASTERN,MOYALE,CENTRAL,BUTIYE,BUTIYE,1,MOH,3.499712,39.026077
18,MACKINON DISP,583,COAST,KWALE,SAMBURU,MACKNNON RD,MACKINNON RD,4,MOH,-3.72904,39.0402
35,MBALAMBALA DISP,765,COAST,TANA RIVER,GALORE,CHIFIRI,CHIFIRI,4,MOH,-1.134399,39.066174
24,MBALAMBALA DISP,1199,N. EASTERN,GARISSA,BALAMBALA,BALAMBALA,BALAMBALA,4,MOH,0.00824,39.0759
11,KILIMANGODO DISP,579,COAST,KWALE,MSAMBWENI,MWERENI,KILIMANGODO,4,MOH,-4.35192,39.0764
4,ARBAJAHAN DISP,3826,N. EASTERN,WAJIR,GRIFTU,ARBAJAHAN,ARBAJAHAN,4,MOH,2.0912,39.0811
16,LUNGA LUNGA DISP,581,COAST,KWALE,MSAMBWENI,LUNGA LUNGA,SEGAKWALE,4,MOH,-4.55366,39.1206
27,SERICHO DISP,870,EASTERN,ISIOLO,SERICHO,SERICHO,SERICHO,4,MOH,1.10357,39.1217
50,TARU HEALTH CENTRE,606,COAST,KWALE,SAMBURU,TARU,TARU,3,MOH,-3.75431,39.1423
25,MODOGASHE HEALTH CENTRE,1208,N. EASTERN,GARISSA,MODOGASHE,MODOGASHE,MODOGASHE,3,MOH,0.66606,39.143
54,VIGURUNGANI DISP,600,COAST,KWALE,KINANGO,VIGURUNGANI,VIGURUNGANI,4,MOH,-4.04133,39.1633
9,CHIFIRI DISP,0,COAST,TANA RIVER,GALORE,CHIFIRI,CHIFIRI,4,MOH,-1.191098,39.164769
44,NDAVAYA DISP,597,COAST,KWALE,KINANGO,NDAVAYA,NDAVAYA,4,MOH,-4.25718,39.167
0,DADACHASA DISP,4303,EASTERN,ISIOLO,MERTI,MALKAGALLA,MALKA GALLA,4,MOH,1.472029,39.180705
55,VITSANGALAWENI DISP,601,COAST,KWALE,MSAMBWENI,DZOMBO,MRIMA/MALAMBA,4,MOH,-4.48469,39.2142
53,VANGA H C,607,COAST,KWALE,MSAMBWENI,VANGA,VANGA,3,MOH,-4.660974,39.217396
13,KINANGONI DISP,4131,COAST,KWALE,SAMBURU,SAMBURU,KINAGONIKWALE,4,MOH,-3.86981,39.2324
25,MAMBA DISP,0,COAST,KWALE,MSAMBWENI,DZOMBO,MRIMA/MALAMBA,4,MOH,-4.45926,39.2438
23,MAKAMINI DISP,586,COAST,KWALE,SAMBURU,MAKAMINI,MAKAMINI,4,MOH,-3.98457,39.2454
32,MKONGANI DISP,591,COAST,KWALE,KUBO,MKONGANI,MKOMBA,4,MOH,-4.29071,39.2675
46,SAMBURU H C,604,COAST,KWALE,SAMBURU,SAMBURU,MATOPE,3,MOH,-3.79005,39.2698
22,MAJORENI DISP,585,COAST,KWALE,MSAMBWENI,PONGWE/KIDIMU,MAJORENI,4,MOH,-4.57561,39.2762
5,GODOMA DISP,1052,EASTERN,MOYALE,GOLBO,GODOMA,GODOMA DIDIGO,4,MOH,3.42103,39.277306
49,SILALONI DISP,0,COAST,KWALE,SAMBURU,CHENGONI,SILALONI,4,MOH,-3.62041,39.2822
21,MAJIMOTO DISP,3669,COAST,KWALE,MSAMBWENI,DZOMBO,MRIMA/MALAMBA,4,MOH,-4.40447,39.2944
7,KIBUYUNI DISP,577,COAST,KWALE,KUBO,MANGAWANI,MANGAWANI,4,MOH,-4.39594,39.31
12,KINANGO SUB-DISTRICT HOSPITAL,609,COAST,KWALE,KINANGO,KINANGO,KINANGO,1,MOH,-4.13986,39.3132
10,KIKONENI H C,603,COAST,KWALE,MSAMBWENI,KIKONENI,BUMBANI,3,MOH,-4.44607,39.3135
15,LUKORE DISP,580,COAST,KWALE,KUBO,LUKORE,LUKORE,4,MOH,-4.35608,39.3157
37,MTAA DISP,3964,COAST,KWALE,KINANGO,MTAA,MTAA,4,MOH,-4.00308,39.3411
4,ESHU DISP,575,COAST,KWALE,MSAMBWENI,MIVUMONI,MIVUMONI,4,MOH,-4.41492,39.3469
24,KORATI DISP,2506,COAST,TANA RIVER,BANGALE,BUWA,KORATI,4,MOH,-0.19679,39.359733
58,WASINI DISP,3783,COAST,KWALE,MSAMBWENI,PONGWE/KIDIMU,WASINI/MKWIRO,4,MOH,-4.65501,39.3629
41,MWALUVANGA DISP,0,COAST,KWALE,KUBO,MWALUVANGA,MWALUVANGA,4,MOH,-4.379162,39.363895
27,SAKA DISP,1202,N. EASTERN,GARISSA,SANKURI,SAKA,SAKA,4,MOH,-0.10131,39.366
40,MWALUPHAMBA DISP,595,COAST,KWALE,KUBO,MWALUPHAMBA,MLAFYENI,4,MOH,-4.22579,39.3663
19,MAFISINI DISP,584,COAST,KWALE,MSAMBWENI,MIVUMONI,MIVUMONI,4,MOH,-4.44518,39.375
48,SHIMONI DISP,599,COAST,KWALE,MSAMBWENI,PONGWE/KIDIMU,SHIMONI,4,MOH,-4.645082,39.378825
33,MKWIRO DISP,2897,COAST,KWALE,MSAMBWENI,PONGWE/KIDIMU,WASINI/MKWIRO,4,MOH,-4.66227,39.3968
6,KIBANDAONGO DISP,576,COAST,KWALE,KINANGO,GANDINI,KIBANDAONGO,4,MOH,-4.0449,39.3981
7,BUTE HEALTH CENTRE,1230,N. EASTERN,WAJIR,BUTE,BUTE,BUTE,3,MOH,3.378396,39.41198
47,SHIMBA HILLS H C,605,COAST,KWALE,KUBO,MAJIMBONI,SHIMBA HILLS,3,MOH,-4.35774,39.4179
2,ASSA DISP,742,COAST,TANA RIVER,GARSEN,ASSA,ASSA,4,MOH,-2.05182,39.424629
41,MULANJO DISP,769,COAST,TANA RIVER,MADOGO,SAKA,MLANJO,4,MOH,-0.296412,39.429224
26,MANDA DISP,596,COAST,KWALE,SAMBURU,MWAVUMBO,KALALANI,4,MOH,-3.88865,39.4334
1,BOFU DISP,573,COAST,KWALE,KINANGO,MTAA,BOFUKWALE,4,MOH,-3.98003,39.434
16,HADADO HEALTH CENTRE,3953,N. EASTERN,WAJIR,HADADO,HADADO NORTH,HADADO NORTH,3,MOH,1.521219,39.449424
33,TSANGATSINI DISP,556,COAST,KILIFI,KALOLENI,TSANGATSINI,TSANGATSINI,4,MOH,-3.71439,39.44978
43,MWAPALA DISP,3782,COAST,KWALE,KUBO,MAJIMBONI,MAJIMBONI,4,MOH,-4.34027,39.4527
14,KWALE SUB-DISTRICT HOSPITAL,610,COAST,KWALE,MATUGA,GOLINI,GOLINI,1,MOH,-4.17514,39.456
6,BUNA HEALTH CENTRE,1229,N. EASTERN,WAJIR,BUNA,BUNA,BUNA,3,MOH,3.019239,39.461783
36,MSAMBWENI DISTRICT HOSPITAL,611,COAST,KWALE,MSAMBWENI,MSAMBWENI,VINGUJINI,1,MOH,-4.48007,39.4708
60,TUMBE TB AND LEPROSY HOSP,608,COAST,KWALE,MSAMBWENI,MSAMBWENI,VINGUJINI,8,MOH,-4.46664,39.4709
29,SANKURI DISP,1203,N. EASTERN,GARISSA,SANKURI,SANKURI,BALICH,4,MOH,-0.16575,39.4755
34,MNYENZENI DISP,592,COAST,KWALE,SAMBURU,KASEMENI,MNYENZENI,4,MOH,-3.98765,39.4868
56,VYONGWANI DISP,2898,COAST,KWALE,MATUGA,GOLINI,GOLINI,4,MOH,-4.15284,39.4883
21,MARIAKANI HEALTH CENTRE,570,COAST,KILIFI,KALOLENI,MARIAKANI,KAWALA/KADZONZO,3,MOH,-3.85673,39.49386
29,MAZUMAALUME DISP,3299,COAST,KWALE,MATUGA,TSIMBA,MAZUMALUME,4,MOH,-4.24406,39.495
70,KAFUDINI DISP,3779,COAST,KWALE,SAMBURU,MWATATE,MWATATEKWALE,4,MOH,-3.90842,39.4982
17,LUTSANGANI DISP,582,COAST,KWALE,SAMBURU,KASEMENI,CHIGATO,4,MOH,-3.95,39.5
15,HABASWEIN HEALTH CENTRE,1222,N. EASTERN,WAJIR,HABASWEIN,HABASWEIN,HABASWEIN,3,MOH,0.969016,39.504103
39,MUHAKA DISP,594,COAST,KWALE,MSAMBWENI,KINONDO,KINONDO,4,MOH,-4.34114,39.5141
2,BAMBA HEALTH CENTRE,559,COAST,KILIFI,BAMBA,BAMBA,PAZIANIKILIFI,3,MOH,-3.54541,39.523701
30,MBUANI DISP,589,COAST,KWALE,MSAMBWENI,DIANI,BONGWE,4,MOH,-4.29503,39.53
11,GOTANI DISP,531,COAST,KILIFI,KALOLENI,KAYAFUNGO,MBALAMWENI,4,MOH,-3.78647,39.540619
28,MAZERAS DISP,588,COAST,KWALE,SAMBURU,KASEMENI,MAZERAS,4,MOH,-3.96716,39.54152
14,GURAR DISP,1221,N. EASTERN,WAJIR,GURAR,GURAR,GURAR,4,MOH,3.298583,39.548819
20,MAGODZONI DISP,4132,COAST,KWALE,MATUGA,TIWI,SIMKUMBE,4,MOH,-4.21096,39.5563
28,RABAI HEALTH CENTRE,571,COAST,KILIFI,KALOLENI,RABAI,BUNI/CHISIMANI,3,MOH,-3.93892,39.566319
3,DIANI DISP,574,COAST,KWALE,MSAMBWENI,DIANI,GOMBATO,4,MOH,-4.27433,39.5681
27,MATUGA DISP,587,COAST,KWALE,MATUGA,WAA,MATUGA,4,MOH,-4.16819,39.571
25,MURYACHWAKE DISP,547,COAST,KILIFI,VITENGENI,MRIMA WA NDEGE,MILORE,4,MOH,-3.28851,39.576759
17,KINARANI DISP,3762,COAST,KILIFI,KALOLENI,MWANAMWINGA,KIBWABWANI,4,MOH,-3.729553,39.579223
59,WAYU DISP,788,COAST,TANA RIVER,GALORE,WAYU,WAYU,4,MOH,-1.53075,39.583912
51,TIWI RURAL H T C,613,COAST,KWALE,MATUGA,TIWI,MKOYO,3,MOH,-4.24935,39.5869
19,KOMBENI DISP,540,COAST,KILIFI,KALOLENI,MWAWESA,MWAMUTSUNGA,4,MOH,-3.91277,39.58707
3,AJAWA DISP,1216,N. EASTERN,WAJIR,GURAR,AJAWA,AJAWA,4,MOH,3.070257,39.594792
62,WATAMU DISP,558,COAST,MOMBASA,LIKONI,MTONGWE,MTONGWE,4,MOH,-4.06546,39.6
57,WAA DISP,602,COAST,KWALE,MATUGA,WAA,KITIVO,4,MOH,-4.1736,39.6026
49,PORT REITZ DISTRICT HOSPITAL,700,COAST,MOMBASA,CHANGAMWE,PORT REITZ,PORT REITZ,1,MOH,-4.039267,39.602867
83,PORT HEALTH SERVICES,0,COAST,MOMBASA,CHANGAMWE,PORT REITZ,PORT REITZ,9,MOH,-4.01305,39.6036
25,MADOGO HEALTH CENTRE,794,COAST,TANA RIVER,MADOGO,MADOGO,MADOGO,3,MOH,-0.47267,39.607311
30,SHANTABAK DISP.,3480,N. EASTERN,GARISSA,SHANT-ABAK,GOREALE,GOREALE,4,MOH,0.24409,39.6306
29,RIBE DISP,551,COAST,KILIFI,KALOLENI,RIBE,CHAURINGO,4,MOH,-3.8854,39.63147
45,NG'OMBENI DISP,598,COAST,KWALE,MATUGA,NGOMBENI,NGOMBENIKWALE,4,MOH,-4.128266,39.631603
40,MORORO HEALTH CENTRE,3818,COAST,TANA RIVER,MADOGO,MORORO,MORORO,3,MOH,-0.474663,39.632476
4,CHAKAMA DISP,518,COAST,MALINDI,MALINDI,CHAKAMA,MAKONGENIMALINDI,4,MOH,-3.122,39.633499
53,SHIKA ADABU DISP,674,COAST,MOMBASA,LIKONI,SHIKA ADABU,VIJIWENI,4,MOH,-4.11276,39.637669
12,ELDAS DISP,1219,N. EASTERN,WAJIR,ELDAS,ELDAS,ELDAS,4,MOH,2.407958,39.638052
41,MTONGWE HEALTH CENTRE,692,COAST,MOMBASA,LIKONI,MTONGWE,MTONGWE,3,MOH,-4.081243,39.639063
4,BWAGAMOYO DISP,514,COAST,KILIFI,KALOLENI,RIBE,CHAURINGO,4,MOH,-3.92021,39.64452
10,GARISSA DISP MCH/FP,1200,N. EASTERN,GARISSA,CENTRAL,TOWNSHIP,TOWNSHIPGARISSA,4,MOH,-0.448781,39.649818
19,KILINDINI PORT DISP,651,COAST,MOMBASA,LIKONI,LIKONI,BOFUMOMBASA,4,MOH,-4.08,39.65
81,NYS DISP,666,COAST,MOMBASA,ISLAND,RAILWAY,SHIMANZI,9,MOH,-4.0492,39.6539
24,LIKONI HEALTH CENTRE,687,COAST,MOMBASA,LIKONI,LIKONI,TIMBWANI,3,MOH,-4.085214,39.655484
80,NYALI BARRACKS M.R.I. DISP,665,COAST,MOMBASA,ISLAND,TUDOR,TUDOR FOUR,9,MOH,-4.03841,39.66118
58,TUDOR HEALTH CENTRE,678,COAST,MOMBASA,ISLAND,TUDOR,TUDOR,3,MOH,-4.029273,39.661421
20,LENGA DISP,541,COAST,KILIFI,KALOLENI,KAMBE,PANGANI/MAERENI,4,MOH,-3.8669,39.661819
23,MGAMBONI DISP,546,COAST,KILIFI,KALOLENI,JIBANA,KWALEKILIFI,4,MOH,-3.84524,39.663441
55,STATE HOUSE DISP,676,COAST,MOMBASA,ISLAND,GANJONI,KIZINGOMOMBASA,4,MOH,-4.071958,39.667547
67,DETENTION CAMP DISP,646,COAST,MOMBASA,ISLAND,TUDOR,TUDOR FOUR,9,MOH,-4.03376,39.6682
47,NGOMEN DISP,2370,COAST,MOMBASA,ISLAND,MAJENGO,MWEMBE TAYARI,4,MOH,-4.06,39.67
9,GANZE DISP,525,COAST,KILIFI,GANZE,GANZE,GANZE/TSANGALAWENI,4,MOH,-3.54244,39.671959
18,KIZINGO H C,3300,COAST,KILIFI,CHONYI,MWARAKAYA,KIZINGOKILIFI,3,MOH,-3.782055,39.676958
7,COAST PROVINCIAL GENERAL HOSP.,696,COAST,MOMBASA,ISLAND,OLD TOWN,OLD T.MAKADARA WARD,2,MOH,-4.059355,39.677362
21,KONGOWEA HEALTH CENTRE,683,COAST,MOMBASA,KISAUNI,KONGOWEA,KONGOWEA,3,MOH,-4.041348,39.684077
13,JIBANA HEALTH CENTRE,560,COAST,KILIFI,KALOLENI,JIBANA,TSAGWA,3,MOH,-3.83107,39.686451
20,KISAUNI DISP,653,COAST,MOMBASA,KISAUNI,KONGOWEA,MAWENI,4,MOH,-4.030596,39.692579
5,CHASIMBA/MWELE DISP,519,COAST,KILIFI,CHONYI,CHASIMBA,CHASIMBA,4,MOH,-3.73492,39.699951
37,VITENGENI DISP,563,COAST,KILIFI,VITENGENI,VITENGENI,VITENGENI,4,MOH,-3.35909,39.707989
3,ANNEXE DISP,4517,COAST,MOMBASA,KISAUNI,KISAUNI,KISAUNI,4,MOH,-4.005339,39.714984
1,ABAKORE DISP,0,N. EASTERN,WAJIR,HABASWEIN,ABAKORE,ABAKORE,4,MOH,0.602452,39.716838
5,BULLAMEDINA DISP,0,N. EASTERN,GARISSA,CENTRAL,TOWNSHIP,MEDINA,4,MOH,-0.349028,39.724797
9,DANABA DISP,0,N. EASTERN,WAJIR,GURAR,DANABA,DANABA,4,MOH,3.280454,39.731182
24,MTWAPA DISP,545,COAST,KILIFI,KIKAMBALA,MTWAPA,KIDUTANI/MAWAMBA,4,MOH,-3.91792,39.738239
54,SHIMO LA TEWA DISP,675,COAST,MOMBASA,KISAUNI,BAMBURI,SHANZU,4,MOH,-3.956292,39.742418
12,JARIBUNI DISP,532,COAST,KILIFI,GANZE,KAUMA,VINAGONI,4,MOH,-3.63261,39.742729
3,BOMANI DISP,0,COAST,KILIFI,KIKAMBALA,MTWAPA,KIDUTANI/MAWAMBA,4,MOH,-3.88427,39.749401
14,JUNJU DISP,534,COAST,KILIFI,KIKAMBALA,JUNJU,VIPINGO,4,MOH,-3.82987,39.761131
22,TULATULA DISP,0,N. EASTERN,WAJIR,GRIFTU,TULATULA,TULA TULA,4,MOH,1.880258,39.764579
27,PINGILIKANI DISP,550,COAST,KILIFI,CHONYI,BANDA RA SALAMA,PINGILIKANI,4,MOH,-3.77444,39.773449
11,GARISSA PROVINCIAL GENERAL HOSPITAL,1209,N. EASTERN,GARISSA,CENTRAL,WABERI,WABERI,2,MOH,-0.334012,39.7739
